,dir_name,prod_name,studio_name,title,year,prc,cat,awattr,awtype,location
256,W.Lang,Charles Wick,Fox,Snowwhite and the Three Stooges,1961,DeLuxe,Comd,*,H,Paris city
257,Donatien,Charles Wick,Fox,L'Arp\`ete,1928,DeLuxe,Comd,*,H,Paris city
258,Ozu,Charles Wick,Shochiku,Early Autumn,1962,col,Dram,v,H,Tokyo city csd
259,Asquith,Anatole deGrunwald,MGM,The VIPs,1963,Mcol,Dram,**,H,London city public
260,Feist,Tom Gries,U.A.,Donovan's Brain,1953,bnw,Horr,*,H,London city public csd
261,Ravel,Tom Gries,U.A.,Figaro,1928,bws,Dram,*,H,London city public csd palace
262,Bolvary,Tom Gries,U.A.,Number Seventeen,1928,bws,Susp,*,H,London city public csd palace train
263,Lachman,Tom Gries,Fox,Castle in the Desert,1942,bnw,Comd,*,H,NYC city
264,Langdon,Tom Gries,Fox,The Chaser,1928,bnw,Comd,*,H,NYC city
265,McRae,Tom Gries,Universal,Tarzan the Tiger,1928,bws,Advt,0,H,NYC city
266,Montagu,Tom Gries,Universal,Day Dreams,1934,bws,Comd,0,H,NYC city
267,Bunuel,Serge Silberman,Greenwich,Cet obscur objet du d\'esir,1977,col,Comd,*,H,NYC city csd csd public
268,Jason,Albert J. Cohen,Eagle Lion,Okinawa,1952,bnw,Comd,0,H,NYC city
269,Lindtberg,Albert J. Cohen,Eagle Lion,Daughter of the Storm,1954,bnw,Advt,gold,Baer,NYC city mountains
270,Hubbard,Albert J. Cohen,MGM,Mysterious Island,1929,Tcol,ScFi,*,H,NYC city mountains csd island
271,Kalatozov,Albert J. Cohen,MGM,The Red Tent,1969,Tcol,ScFi,*,H,NYC city mountains csd island
272,Taurog,Wallis,Paramount,Speedway,1967,col,Musc,0,H,Palm Springs town
273,R.Thorpe,E.Jack Newman,MGM,Jailhouse Rock,1957,col,Musc,0,H,Damascus city
274,Garnett,Robert Fellows,Paramount,The Delta Factor,1970,Tcol,Fant,*,H,Croydon  theater public ship bar school
275,W.Forde,Edward Black,Gainsborough,It's that Man Again,1942,bnw,Comd,**,H,British museum train museum train csd
276,Disney,Norman Ferguson,Disney,The Three Caballeros,1945,Tcol,Fant,***,H,British museum train museum train csd
277,Dovzhenko,Norman Ferguson,Ukrainfilm,Life in Blossom,1947,bnw,Actn,**,H,Siberia csd
278,Robinson,Norman Ferguson,BIP,The Informer,1929,bnw,Actn,**,H,Siberia csd
279,Viertel,Norman Ferguson,Paramount,Rhodes of Africa,1931,bnw,BioP,0,H,Siberia csd
280,Junghans,Junghans,Paramount,So ist das Leben,1929,bnw,Dram,0,H,Prague city
281,Gaziadis,Junghans,Paramount,Ramona,1929,bnw,Dram,0,H,Prague city
282,E.Laemmle,Junghans,Paramount,Der Teufelsreporter,1929,bnw,Dram,0,H,Prague city
283,F.R.Jones,S.Goldwyn,U.A.,Bulldog Drummond,1929,bnw,Advt,*,H,Prague city hospital
284,Abbott,Abbott,RKO,Too Many Girls,1940,bnw,Musc,0,H,Prague city hospital school
285,Schwarz,Abbott,RKO,The Wonderful Life of Nina Petrovna,1929,bws,Musc,0,H,Prague city hospital school
286,Pollard,Laemle,Universal,Show Boat,1929,bnw,Musc,0,H,Prague city hospital school ship
287,Cromwell,John Houseman,RKO,The Company She Keeps,1951,bnw,Susp,0,H,NYC city airplane home
288,Dillon,Sam E. Rork,Paramount,Call Her Savage,1932,bnw,Dram,0,H,NYC city airplane home
289,Trauberg,Sam E. Rork,Paramount,Blue Express,1929,bws,Dram,0,H,NYC city airplane home train
290,deLimur,Sam E. Rork,Paramount,The Letter,1929,bnw,Dram,*,H,NYC city airplane home train
291,Gremillon,Sam E. Rork,Gaumont,Pattes Blanches,1949,bnw,Dram,*,H,NYC city airplane home train town
292,Santley,Robert North,Republic,Brazil,1944,bnw,Musc,*,H,NYC city airplane home train town csd
293,Barrymore,Barrymore,MGM,Ten Cents A dance,1931,bnw,Susp,*,H,London city
294,McCarey,Jerry Wald,Fox,Heaven Knows Mr.~Allison,1957,cld,Ctxxx,**,H,Empire State building city afterlife
295,L.Reed,William leBaron,RKO,Hit the Deck,1930,col,Musc,0,H,S.F. city
296,Rogers,William leBaron,RKO,Not a Hope in Hell,1960,col,Musc,0,H,S.F. city
297,Donskoi,William leBaron,Soyuzdetfilm,Nadyezhda,1973,bnw,BioP,***,H,S.F. city river
298,N.Lee,Argyle,Monogram,The Girl who Couldn't Quite,1950,bnw,Horr,not,H,S.F. city river public
299,Jutzi,Argyle,Prometheus,Berlin-Alexanderplatz,1931,bnw,Dram,not,H,Berlin city
300,delRuth,Richard Bernstein,AIP,Why Must I Die?,1960,bnw,Dram,0,H,Paris city bar
301,Mamoulian,Freed,MGM,Silk Stockings,1957,CS,Musc,*,H,Paris city
302,R.Siodmak,Hellinger,Universal,The Crimson Pirate,1952,bnw,Actn,***,H,Brentwood town ship
303,Freeland,Winfield Sheean,Fox,Too Many Blondes,1941,bnw,Comd,0,H,London city
304,Ruggiero,Winfield Sheean,A.G.Film,La Iocandiera,1929,bws,Dram,0,H,Venice city
305,Hochbaum,Winfield Sheean,A.G.Film,"Br\""uder",1929,bws,Docu,0,H,Hamburg city
306,Thiele,E.Lloyd Sheldon,Paramount,Madonna's Secret,1946,bnw,Horr,Eastman: 10 best classic,VIP,Hamburg city csd
307,Gastyne,E.Lloyd Sheldon,Paramount,St.Joan -- The Maid,1929,bnw,Dram,Eastman: 10 best classic,VIP,Hamburg city csd
308,Unknown49,E.Lloyd Sheldon,Sack Amusement Enterprises,Symphony in Black,1935,bnw,Musc,Eastman: 10 best classic,VIP,Hamburg city csd
309,Dean,Balcon,Gaumont,Twenty-one Days,1939,bnw,Romt,0,H,Dartmoor jail csd
310,J.B.Williams,Balcon,Gaumont,The Chinese Bungalow,1930,bnw,Romt,0,H,Dartmoor jail csd
311,Cukor,William Allyn,MGM,Rich and Famous,1981,Mcol,Dram,**,CG,London city
312,dAbbabie,Selznick,RKO,Topaze,1933,bnw,Romt,**,CG,London city
313,H.Hughes,H.Hughes,RKO,Vendetta,1950,col,West,*,H,London city
314,MacFadden,H.Hughes,Fox,Second Hand Wife,1933,bnw,Comd ,*,H,London city
315,Henley,H.Hughes,Universal,Bad Sister,1931,bnw,Romt,*,H,London city sea
316,H.Carver,H.Hughes,Paramount,The Silent Enemy,1930,sbw,Docu,*,H,London city sea csd
317,Brahm,Sam Katzman,MGM,Hot Rods to Hell,1967,Mcol,Actn,*,H,London city town town roads
318,Cocteau,Sam Katzman,Sirius,Le Testament d'Orph\'ee,1959,bnw,Dram,**,H,Hell afterlife
319,Parrott,H.Roach,Sirius,"Sing, Sister, Sing",1935,bnw,Comd,v,H,Hell afterlife home hospital
320,Vigo,Jacques LouisNounez,Gaumont,L'Atalante,1934,bnw,Romt,**,H,Seine river
321,Whale,Harry Edgington,Universal,Green Hell,1940,bnw,Musc,*,H,Waterloo Bridge river palace estate
322,Schwab,Harry Edgington,Paramount,Follow Thru,1930,Tcol,Musc,*,H,golf links sports
323,deOliveira,deOliveira,Paramount,The Letter,1999,Tcol,Romt,*,H,Escurial csd palace ship church
324,Max~Ophuls,John Houseman,Franco-London,Banana Peel,1968,CS,Musc,*,H,Vienna city
325,Sandrich,Berman,RKO,Here Come the Waves,1944,bnw,Musc,*,H,London city ship
326,Grinde,Wallace MacDonald,Columbia,Before I Hang,1940,Ecol,Horr,*,H,London city ship school
327,Bernard,Wallace MacDonald,Columbia,Tarakanova,1930,Ecol,Horr,*,H,London city ship school
328,Milton,Selznick,RKO,Westward Passage,1932,bnw,Dram,*,H,London city ship school ship afterlife
329,Bennet,Selznick,Columbia,The Bounty Killer,1965,TV,Actn,0,H,London city ship school ship afterlife
330,Dudow,Selznick,Columbia,"K\""uhle Wampe",1932,bnw,Dram,0,H,London city ship school ship afterlife beach
331,Unknown11,Selznick,Columbia,They Knew What They Wanted,1930,bnw,Dram,0,H,Napa town
332,UnYear30,Selznick,Columbia,Too Young to Marry,1931,bnw,Dram,0,H,Napa town
333,C.Wiene,Selznick,Columbia,So Lang noch ein Waltzer von Strauss Erklingt,1931,bnw,Musc,0,H,Vienna city
334,E.L.Cahn,Robert E. Kent,U.A.,Inside the Mafia,1959,bnw,Advt,0,H,Havana city
335,Greville,Donald taylor,Continental,The Hands of Orlac,1961,bnw,Horr,0,H,Marseille city
336,Kortner,Donald taylor,Continental,Lysistrata,1962,bnw,Horr,0,H,Marseille city
337,Gerrard,Donald taylor,BIP,Out of the Blue,1931,bnw,Horr,0,H,Marseille city
338,G.King,G.King,British Aviation,The Shop at Sly Corner,1946,bnw,Dram,0,H,London city store
339,Argyle,Argyle,British Aviation,Send For Paul Temple,1931,bnw,Dram,0,H,London city store
340,J.Newman,Hitchcock,Shamley,The Second Wife,1965,TV,Susp,**,H,Beale street slum
341,J.White,Hitchcock,Shamley,Sidewalks of New York,1931,TV,Comd,**,H,Beale street slum
342,J.W.Ruben,Lucien Hubbard,MGM,Public Hero Number One,1935,bnw,CnRb,0,H,airplanes mil.inst. airplane
343,LHerbier,Osso,MGM,The Queen's Necklace,1947,bnw,Myst,*,H,Cote resort theater
344,M.Allegret,Gilbert Cohen-Seat,Orsay Film,Lady Chatterley's Lover,1955,bnw,Dram,0,H,Paris city csd
345,Banks,Basil Dean,ATP,Great Guns,1941,bnw,Comd,*,H,Paris city csd
346,McLeod,Paul Jones,Paramount,Casanova's Big Night,1954,Tcol,Comd,0,H,Rio de Janeiro city city airplane
347,Laskos,Paul Jones,Paramount,Daphnis and Chloe,1931,Tcol,Dram,0,H,Lesbos island
348,Micheaux,Paul Jones,Paramount,The Exile,1931,Tcol,Dram,0,H,Lesbos island
349,S.Walker,Stanley Bergerman,Universal,Bulldog Drummond's Bride,1939,bnw,Horr,*,H,London city
350,Menzies,Edward D. Alperson,Columbia,Invaders From Mars,1954,3D,ScFi,0,H,London city
351,Frohlich,Edward D. Alperson,Columbia,"Luise, K\""onigin von Preussen",1931,bbnw,Dram,0,H,London city
352,Y.Allegret,Edward D. Alperson,Paris,Les Orgeilleux,1953,bbnw,Dram,0,H,Veracruz town
353,DeFilippo,Edward D. Alperson,Paris,Side Street Story,1952,bbnw,Dram,0,H,Veracruz town
354,Litvak,Litvak,MGM,The Journey,1959,Tcol,Dram,0,H,Paris city
355,A.Hall,Oscar Saul,Columbia,Let's do it Again,1953,Tcol,Romt,0,H,Paris city casino afterlife sports
356,Roosevelt,Oscar Saul,Columbia,Goona-Goona,1932,Tcol,Docu,0,H,Bali island
357,Ch.Franklin,Hoffman,Allied,Vanity Fair,1932,bnw,Dram,0,H,Bali island
358,Kenton,Alex Gottlieb,Universal,House of Dracula,1945,bnw,Comd,0,H,Bali island island afterlife hotel casino
359,Buzzell,M.LeRoy,MGM,Mary Had a Little,1961,bnw,Musc,0,H,NYC city csd
360,Nugent,Pat Duggan,Paramount,Just for You,1952,Tcol,Musc,0,H,Long Island town
361,E.Marin,Warren Duff,RKO,Colt 45,1950,bnw,West,0,H,Long Island town movies theater ship
362,Ludwig,William C. Thomas,Paramount,The Gun Hawk,1963,Tcol,Advt,0,H,"Alcatraz, S.F. prison island mil.inst."
363,Buck,William C. Thomas,Paramount,"Icare, Killer of the Amazon",1942,Tcol,Advt,0,H,"Alcatraz, S.F. prison island mil.inst."
364,Woodruff,Cliff Reid,RKO,Lady Scarface,1941,bnw,Advt,0,H,"Alcatraz, S.F. prison island mil.inst."
365,Humberstone,Stanley R. Jaffe,Fox,Without a Trace,1983,DeLuxe,Myst,0,H,S.F. city school
366,H.Edwards,Stanley R. Jaffe,Fox,Scrooge,1935,bnw,Dram,0,H,S.F. city school
367,Hathaway,Wallis,Universal,Shootout,1971,Tcol,West,0,H,Nome town csd
368,Pichel,J.Harrison,RKO,Santa Fe,1951,bnw,Susp,*,H,Nome town csd csd
369,Freund,Considine,MGM,Mad Love,1935,bnw,Horr,Gore Vidal,VIP,London city city
370,K.Neumann,K.Neumann,Fox,The Fly,1958,CS,Horr,0,H,Badgad city am.park am.park work
371,Riefenstahl,Riefenstahl,Nazi party,Tiefland,1945,bnw,Dram,****,H,Party Congress mil.inst.
372,Gering,Gering,Paramount,Sarumba,1950,bnw,Ctcxx,****,H,NYC city
373,Preminger,Preminger,Rank,Rosebud,1979,Tcol,Susp,0,H,London city
374,Czinner,Czinner,Trafalgar,Romeo and Juliet,1966,bnw,Musc,*,H,Vienna city
375,Prevert,Czinner,Trafalgar,Voyage Suprise,1946,bnw,Comd,*,H,Vienna city train bar
376,Stevenson,Winston Hibler,Disney,Island at the Top of the World,1981,Tcol,Fant,**,H,Shangri-La palace
377,Lanfield,Robert L. Welch,Paramount,Sorrowful Jones,1949,bnw,Dram,*,H,Broadway city movies town
378,S.Roberts,Edward Kaufman,MGM,The Ex-Mrs.~Bradford,1936,bnw,Comd,*,H,Brooklyn city town
379,Tatassopoulos,Edward Kaufman,MGM,Social Decay,1932,bnw,Comd,*,H,Brooklyn city town
380,Halperin,Edward Halperin,American Securities,White Zombie,1932,bnw,Horr,**,H,Brooklyn city town work
381,Mr.Varnel,Edward Black,Gainsborough,This Man is Mine,1946,bnw,Comd,**,H,Brooklyn city town work public jail
382,Keighley,Jerry Wald,Warners,The Man Who Came to Dinner,1942,bnw,Dram,Gore Vidal,VIP,Brooklyn city town work public jail bar
383,Tourjansky,Jerry Wald,Warners,L'Aiglon,1932,bnw,Dram,Gore Vidal,VIP,Brooklyn city town work public jail bar
384,Z.Korda,Harry Joe Brown,Columbia,Cry the Beloved Country,1951,bnw,Dram,bronze,Baer,Brooklyn city town work public jail bar river
385,UnYear32,Harry Joe Brown,Columbia,Unholy Love,1932,bnw,Dram,bronze,Baer,Brooklyn city town work public jail bar river
386,B.Wilder,Jay Weston,MGM,Buddy Buddy,1981,Mcol,Comd,0,H,Climax town movies
387,AutantLara,Lois Wipf,Franco London,Le Rouge et le Blanc,1970,Ecol,Dram,*,H,Paris city
388,Daves,Daves,Warners,The Battle of Villa Florita,1956,CS,West,*,H,S.F. city csd roads train csd csd
389,E.Forde,Daves,Fox,Berlin Correspondent,1942,bnw,Myst,*,H,S.F. city csd roads train csd csd
390,Strayer,Phil Goldstone,Columbia,Beware of Blondie,1950,bnw,Comd,*,H,S.F. city csd roads train csd csd town town town town town town town town town school town town town town town town town town town town town town town town town town town town
391,G.Stevens~sr.,Fred Kohlmar,Fox,The Only Game in Town,1970,DeLuxe,Dram,**,H,Las Vegas city
392,H.Roach,H.Roach,U.A.,Turnabout,1941,bnw,Advt,**,H,Las Vegas city
393,BenoitLevy,H.Roach,U.A.,Fire in the Straw,1933,bnw,Advt,**,H,Las Vegas city
394,L.French,H.Roach,U.A.,Dirty Work,1933,bnw,Comd,***,H,Las Vegas city
395,M.C.Cooper,M.C.Cooper,RKO,The Last Days of Pompeii,1935,bnw,Epic,Gore Vidal,VIP,Pompeii city
396,M.Epstein,M.C.Cooper,RKO,La Mort du Cygne,1938,bnw,Epic,Gore Vidal,VIP,Pompeii city
397,Leisen,Leisen,Paramount,The Girl Most Likely,1957,Tcol,Dram,gold,Baer,Manhattan city ship
398,Barthelmess,Leisen,Paramount,Heroes for Sale,1933,Tcol,Dram,gold,Baer,Manhattan city ship
399,Mack,Laemmle~jr,Universal,Once in a Lifetime,1933,bnw,Comd,**,H,Manhattan city ship movies
400,Camerini,Pont deLaurentiis,Lux,Ulysses,1954,Tcol,Advt,*,H,Manhattan city ship movies sea
401,A.Woods,Harold Huth,MGM,Busman's Honeymoon,1940,bnw,Comd,*,H,Manhattan city ship movies sea
402,Lubin,Howard Welsch,Lux,The Barbarians,1967,CS,Advt,0,H,Paris city
403,Erskine,Erskine,U-I,The Egg and I,1947,bnw,Comd,*,H,Paris city csd
404,C.Gibbons,B.Hyman,MGM,Tarzan and his Mate,1934,bnw,Comd,***,H,Paris city csd
405,C.Reed,C.Reed,Columbia,Oliver!,1968,CS,Ctxx,*,AAdir,Belfast city estate roads
406,D.Burton,Wurtzel,Fox,The Man Who Wouldn't Talk,1940,bnw,Susp,0,H,Belfast city estate roads
407,Sirk,R.Hunter,U-I,Imitation of Life,1959,Ecol,Dram,*,H,Munich city public
408,Ulmer,Jack Pollexfen,Allied Artists,"Atlantis, The Lost Kingdom",1962,bnw,Noir,*,NFR,Paris city
409,Alexandrov,Jack Pollexfen,Allied Artists,The Jolly Fellows,1934,bnw,Musc,*,NFR,Paris city
410,Meins,Jack Pollexfen,Allied Artists,Babes in Toyland,1934,bnw,Musc,**,H,Paris city
411,Molander,Jack Pollexfen,Allied Artists,Only One Night,1938,bnw,Romt,**,H,Paris city resort
412,H.Young,Ben Pivar,Universal,The Mummy's Tomb,1942,bnw,Horr,0,H,NYC city
413,Negulesco,David Weisbart,Fox,The Pleasure Seekers,1964,CS,Romt,0,H,Madrid city
414,Raymond,David Weisbart,Fox,The Mind of Mr.~Reeder,1939,CS,Romt,0,H,Madrid city
415,L.Sherman,R.Griffith,20th Cent,Born to Be Bad,1941,bnw,Dram,0,H,NYC city
416,Romm,R.Griffith,20th Cent,Ordinary Fascism,1964,bnw,Dram,0,H,NYC city
417,Pagnol,Pagnol,Willy,Manon des Sources,1952,bnw,Dram,*,H,Paris city town csd csd
418,P.Martin,Pagnol,Fox,Orient Express,1934,bnw,Dram,*,H,Paris city town csd csd train
419,R.W.Baker,Robert S. Baker,ITC,Mission: Monte Carlo,1985,col,Susp,0,H,Monte Carlo city
420,Atkins,Glendon Allvine,RKO,The Silver Streak,1934,bnw,Advt,0,H,Monte Carlo city train
421,Berkeley,Freed,MGM,Take Me Out To The Ball Game,1949,Tcol,Musc,poorly paced,VIP,NYC city
422,Hecht,Hecht,Paramount,Angels over Broadway,1940,bnw,Dram,**,H,NYC city
423,MacArthur,Hecht,Paramont,Once in a Blue Moon,1936,bnw,Susp,**,H,NYC city bar
424,Kull,Cohen,Paramont,Tarzan and the Green Goddess,1935,bnw,Advt,**,H,NYC city bar
425,Dmytryk,Alexander Salkind,Geiselgasteig,Bluebeard,1972,Tcol,Horr,0,H,Hollywood town palace
426,Nicholls,Alexander Salkind,RKO,Anne of Green Gables,1934,bnw,Dram,0,H,Hollywood town palace
427,Edgren,Alexander Salkind,RKO,Walpurgis Night,1935,bnw,Comd,0,H,Hollywood town palace
428,G.White,Winfield Sheean,Fox,George White's 1935 Scandals,1935,bnw,Musc,*,H,NYC city
429,Revier,Krellberg,Fox,The Lost City,1935,bnw,ScFi,0,H,NYC city csd
430,H.Biberman,Krellberg,Fox,Salt of the Earth,1954,bnw,Docu,0,NFR,NYC city csd work
431,English,Krellberg,Fox,Valley of Fire,1951,bnw,West,0,NFR,NYC city csd work
432,Auer,Auer,Fox,The Eternal City,1953,bnw,West,0,NFR,NYC city csd work
433,Kane,Kane,Republic,Spoilers of the Forest,1953,bnw,West,0,H,NYC city csd work
434,Parent,Kane,Republic,A Fine Mess,1935,bnw,Comdx,0,H,NYC city csd work estate
435,L.King,Irwin Allen,RKO,Dangerous Mission,1954,3D,Dram,0,H,NYC city csd
436,P.Stein,Irwin Allen,RKO,Mimi,1935,3D,Dram,0,H,Paris city
437,Walls,Balcon,Gainsborough,Foreign Affaires,1935,bnw,comd,0,H,Paris city casino
438,Engel,Balcon,Gainsborough,Pygmalion,1935,bnw,Dram,0,H,Paris city casino
439,Merzbach,Balcon,Gainsborough,Invitation to the Waltz,1935,bnw,Dram,0,H,Paris city casino
440,UnYear35,Balcon,Gainsborough,The House on the Square,1935,col,Dram,0,H,Paris city casino
441,Hurst,Balcon,BIP,Scrooge,1950,prc-w,Dram,0,H,Paris city casino
442,E.Marvin,Balcon,MGM,Speed,1936,bnw,Actn,v,H,Muroc Dry Lake sports desert
443,Stephani,Henry MacRae,Univeral,Flash Gordon,1936,bnw,ScFi,v,H,Muroc Dry Lake sports desert space
444,F.McDonald,Wallis,Republic,Along the Navajo Trail,1946,bnw,West,v,H,Muroc Dry Lake sports desert space sea
445,G.Douglas,Herbert Hirshman,Warners,Viva Knievel,1977,Tcol,Actn,0,H,S.F. city
446,French,Disney,Associated,The Man Who Loved Redheads,1955,Tcol,Susp,0,H,S.F. city trains
447,H.Potter,Jonie Taps,Columbia,Three for the Show,1955,CS,Romt,*,H,NYC city csd mil.inst. theater
448,Mason,Edward Black,Gainsborough,Flight from Folly,1945,bnw,Comd,*,H,NYC city csd mil.inst. theater home
449,Koster,Jerry Wald,Fox,Mr. Hobbs Takes a Vacation,1962,CS,Comd,*,H,Chinatown town resort
450,Watt,Leslie Norman,Ealing,West of Zanzibar,1953,Tcol,Comd,*,RFP,Chinatown town resort
451,Flood,Leslie Norman,Ealing,We're Only Human,1936,bnw,Comd,0,H,Chinatown town resort
452,Hillyer,E.M. Asher,Universal,Dracula's Daughter,1936,bnw,Horr,0,H,Chinatown town resort
453,Selander,Rudy Abel,U.A.,Fort Algiers,1953,bnw,West,0,H,Chinatown town resort csd
454,Carne,Sacha Gordine,Paris,Terrain Vague,1960,bnw,Noir,****,H,Lyon city
455,N.Foster,Welles,Fox,The Return of Mr.~Moto,1965,col,Myst,*,H,Istanbul city
456,Harlan,Welles,Tarra,The Third Sex,1957,bnw,Dram,*,H,Istanbul city
457,Clemens,Welles,Warners,Crime By Night,1944,bnw,Myst ,0,H,Istanbul city
458,Forst,Welles,Warners,Bel Ami,1939,bnw,Myst ,0,H,Vienna city
459,W.Hamilton,Welles,RKO,Bunker Bean,1936,bnw,Comd,0,H,Vienna city
460,Wiles,Welles,Fox,Charlie Chan's Secret,1936,bnw,Comd,0,H,Vienna city
461,Kimmins,Kimmins,Fox,The Amorous Prawn,1962,bnw,Comd,0,H,Vienna city
462,A.Malraux,A.Malraux,Continentale Cinematographique,Sierra de Teruel,1938,bnw,Docu,0,H,Vienna city
463,Ratoff,Damon Runyon,Fox,Oscar Wilde,1960,Tcol,Musc,**,H,NYC city
464,J.Boulting,J.Boulting,Rank,"Soft Beds, Hard Battles",1973,col,Comd,0,H,NYC city afterlife bar
465,Farrow,Farrow,RKO,John Paul Jones,1959,col,Dram,0,H,Calcutta city csd
466,J.Hogan,William C. Thomas,Paramount,The Farmer's Daughter,1940,bnw,Comd,0,H,Calcutta city csd
467,Hand,Disney,Disney,Snow White and the Seven Dwarfs,1937,Tcol,Fant,****,H,Calcutta city csd
468,G.Sherman,Sam Katzman,Columbia,Son of Robin Hood,1958,bnw,Dram,0,H,Calcutta city csd csd airplane csd csd
469,Decoin,Sam Katzman,Gaumont,Outcasts of Glory,1964,bnw,CnRb,**,H,Paris city
470,Musso,Sam Katzman,Gaumont,Le Puritain,1938,bnw,Dram,**,Delluc,Paris city
471,M.Powell,M.Powell,AngloAmalgamated,The Age of Consent,1969,Ecol,Susp,*,H,Vienna city river home
472,N.Nosseck,Maurice King,Worldvision,A Mother's Justice,1991,TV,Dram,-,VIP,Vienna city river home casino roads slum
473,Vavra,Maurice King,Worldvision,Virginity,1937,TV,Dram,-,VIP,Vienna city river home casino roads slum
474,Hansen,Maurice King,Neue Ufer,Ave Maria,1954,TV,Dram,-,VIP,Vienna city river home casino roads slum
475,S.Simon,Martin Gosch,MGM,The Lust for Gold,1949,bnw,Comd,*,H,Vienna city river home casino roads slum csd movies
476,Witney,Sidney Picker,Republic,The Republic Story,1991,col,Docu,*,H,L.A. city
477,Blake,Sidney Picker,Republic,Two Sisters,1938,col,Docu,*,H,L.A. city
478,ChristianJaque,Sidney Picker,Filmsonor,Lady Hamilton,1967,bnw,Hist,silver,Baer,L.A. city
479,Pommer,Pommer,Mayflower,Vessel of Wrath,1938,bnw,Comd,**,H,L.A. city resort
480,Beebe,Beebe,Allied Artists,The Golden Idol,1954,bnw,Advt,**,H,L.A. city resort space space
481,Kanin,Walter Mirisch,U.A.,Some Kind of Hero,1982,Mlab,Dram,0,H,Napa town
482,Waggner,Waggner,Universal,Tangier,1946,Tcol,Horr,*,H,S.F. city
483,Leeds,John Stone,Fox,Time to Kill,1943,bnw,Comd,*,H,S.F. city island
484,J.Logan,William Goetz,Pennebaker,Paint Your Wagon,1969,\Tcol,Musc,**,H,Tucson town island palace
485,Goodwins,Howard Christie,UI,Fireman Save My Child,1954,bnw,Actn,0,H,S.F. city
486,Waszynski,Howard Christie,UI,The Dybbuk,1938,bnw,Actn,0,H,S.F. city
487,Sinclair,Kohlmar,Fox,That Wonderful Urge,1948,bnw,Romt,0,H,S.F. city
