,dir_name,prod_name,studio_name,title,year,prc,cat,awattr,awtype,location
1841,Swaim,,,La Balance,1983,,,--,VIP,
1842,Bliss,,,Fords on Water,1983,,,--,VIP,
1843,Ferris,,,Rembetiko,1983,,,--,VIP,
1844,Crombie,,,Killing of Angel Street,1983,,,0,H,
1845,D.Hamilton,,,Tendres Cousines,1983,,,0,H,
1846,Hills,,,Ator the Fighting Eagle,1983,,,0,H,
1847,Lowry,,,Mr. Murder,1990,,,0,H,
1848,Wickes,,,Silver Dream Racer,1983,,,0,H,
1849,DelaEglesia,,,Il Deputado,1983,,,0,H,
1850,Hong,,,They Call Me Bruce,1983,,,**,CG,
1851,Oz,,,The Score,2001,,,**,CG,
1852,Champion,,,Sub Down,1997,,,**,CG,
1853,Jordon,,,Buddy System,1983,,,**,CG,
1854,Reggio,,,Powaqqatsi,1988,,,***,RE,
1855,Auzins,,,We of the Never Never,1983,,,**,CG,
1856,Jarmusch,,,"Ghost Dog, the Way of the Samurai",1999,,,Camera d'Or,Palm,
1857,Kanew,,,Tough Guys,1986,,,0,H,
1858,J.L.Brooks,,,As Good As It Gets,1997,,,comd,AAN,
1859,Dabadie,,,Un Elephant Ca Trompe Enormement,1983,,,comd,AAN,
1860,Santino,,,"Miles of Smiles, Years of Struggle",1983,,,comd,AAN,
1861,Signorelli,,,Easy Money,1983,,,*,CG,
1862,Coates,,,Hercules,1983,,,*,CG,
1863,Foldes,,,Young Warriors,1983,,,0,H,
1864,Littman,,,Testament,1983,,,*,H,
1865,Coolidge,,,Introducing Dorothy Dandridge,1999,,,***,RE,
1866,Chapman,,,Stranger's Kiss,1984,,,***,CG,
1867,Kobayashi,,,Pride - Unmei no Toki,1998,,,***,CG,
1868,M.Whitney,,,Matter of Heart,1983,,,***,CG,
1869,Borsos,,,Far From Home: The Adventures of Yellow Dog,1994,,,***,CG,
1870,Greenaway,,,8 1/2 Women,1999,,,**,H,
1871,Lefebvre,,,Le juge,1983,,,**,H,
1872,P.Rosenberg,,,Lovesick,1983,,,v,H,
1873,P.Hall,,,The Eumendis,1983,,,v,H,
1874,R.Reiner,,,The Story of Us,2000,,,#03,AAN,
1875,Dimsey,,,Deathgames,1983,,,#03,AAN,
1876,Duvall,,,The Apostle,1997,,,#03,AAN,
1877,Chase,,,Hell's Angels Forever,1983,,,*,CG,
1878,Markowitz,,,Nicholas - a Child's Heart Lives On,1998,,,*,CG,
1879,Dalva,,,The Black Stallion Returns,1983,,,0,H,
1880,Pearce,,,Leap of Faith,1992,,,*,H,
1881,ONeil,,,Angel,1983,,,*,H,
1882,Watts,,,Hambone and Hillie,1984,,,0,H,
1883,P.Brickman,,,Men Don't Leave,1989,,,0,H,
1884,Firstenberg,,,Revenge of the Ninja,1983,,,**,CG,
1885,Nuchtern,,,New York Nights,1983,,,**,CG,
1886,Tsukerman,,,Liquid Sky,1983,,,***,CG,
1887,Fischler,,,I Promise to Remember,1983,,,***,CG,
1888,Bedford,,,Slayground,1983,,,0,H,
1889,T.Garrett,,,Deep in the Heart,1983,,,0,H,
1890,T.Scott,,,Spy Game,2000,,,0,H,
1891,Zaggario,,,Divine Waters,1983,,,0,H,
1892,Dear,,,Angels in the Outfield,1994,,,**,CG,
1893,Tianming,,,The Old Well,1983,,,**,CG,
1894,A.Cox,,,Sid and Nancy,1986,,,0,H,
1895,Egoyan,,,Felicia's Journey,1999,,,International,AANdir,
1896,Naderi,,,Dawandeh,1984,,,International,AANdir,
1897,Kuehn,,,Terror in the Aisles,1984,,,0,H,
1898,vanWarmerdam,,,Little Tony,1998,,,0,H,
1899,Corti,,,A Woman's Pale Blue Handwriting,1984,,,0,H,
1900,Shyer,,,I Love Trouble,1994,,,0,H,
1901,D.Walker,,,Making the Grade,1984,,,*,CG,
1902,Palcy,,,A Dry White Season,1989,,,*,CG,
1903,Shields,,,Savage Attraction,1984,,,*,CG,
1904,Kiersch,,,Into the Sun,1992,,,0,H,
1905,G,,,Two Minute Warning,1984,,,0,H,
1906,H.Wilson,,,First Wives Club,1996,,,0,H,
1907,J.Hughes,,,Curly Sue,1991,,,***,CG,
1908,Campion,,,Holy Smoke,1999,,,Golden,AANdir,
1909,J.Coen,,,The Big Lebowski,1997,,,#30,Palmdir,
1910,Itami,,,A-Ge-man,1990,,,#30,Palmdir,
1911,J.Foley,,,Fear,1996,,,*,CG,
1912,J.Ruben,,,The Good Son,1993,,,*,CG,
1913,Silberg,,,Breakin',1984,,,0,H,
1914,Zito,,,Friday the 13th - The Final Chapter,1984,,,0,H,
1915,Nimoy,,,The Good Mother,1988,,,0,H,
1916,deCrescenzo,,,Thus spake Bellavista,1984,,,0,H,
1917,L.Pierce,,,"Queenie, the Star of Calcutta",1988,,,*,CG,
1918,Mobray,,,Out Cold,1989,,,*,CG,
1919,M.Silver,,,Old Enough,1984,,,*,CG,
1920,Buntzman,,,Exterminator 2,1984,,,*,CG,
1921,M.Griffiths,,,Hardbodies II,1990,,,*,CG,
1922,M.Radford,,,B.Monkey,1999,,,***,RE,
1923,Kanievska,,,Il Postino,1995,,,*,AAN,
1924,Mt.Bell,,,American Heart,1993,,,*,AAN,
1925,Loy,,,Scugnizzi,1989,,,*,AAN,
1926,Buckner,,,The Good Fight,1984,,,*,AAN,
1927,N.Castle,,,Dennis the Menace,1993,,,*,AAN,
1928,,,,Bachelor Party,1984,,,0,H,
1929,P.Carter,,,Highpoint,1984,,,0,H,
1930,P.Markle,,,Through the Eyes of a Killer,1993,,,**,CG,
1931,Prince,,,Graffiti Bridge,1990,,,**,CG,
1932,R.Cohen,,,Daylight,1996,,,**,CG,
1933,R.Epstein,,,The Celluloid Closet,1996,,,**,AA,
1934,Mulcahy,,,The Shadow,1994,,,0,H,
1935,R.Joffe,,,Goodbye Lover,1999,,,****,SE,
1936,Tuggle,,,Out of Bounds,1986,,,0,H,
1937,Rg.Young,,,Gulag,1985,,,0,H,
1938,Sauvage,,,Weapons of the Spirit,1984,,,0,H,
1939,Marketaki,,,The Price of Love,1984,,,0,H,
1940,Palmer,,,Testimony,1987,,,0,H,
1941,W.D.Richter,,,The Adventures of Buckaroo Banzai: Across the 8th Dimension,1984,,,#60,Fun,
1942,Angelidi,,,Topos,1985,,,#60,Fun,
1943,Konchalovsky,,,The Inner Circle,1992,,,#60,Fun,
1944,Metter,,,Police Academy 7,1994,,,#60,Fun,
1945,Ripstein,,,No One Writes to the Colonel,1999,,,#60,Fun,
1946,C.Crowe,,,Vanilla Sky,2001,,,#60,Fun,
1947,Lanzman,,,Shoah,1985,,,#60,Fun,
1948,Ching,,,The Terra-Cotta Warrior,1990,,,#60,Fun,
1949,Deitch,,,Desert Hearts,1985,,,#60,Fun,
1950,Attias,,,Silver Bullet,1985,,,#60,Fun,
1951,Trousdale,,,The Hunchback of Notre Dame,1996,,,#60,AAN,
1952,Justiniano,,,Caluga o Menta,1990,,,#60,AAN,
1953,SandersBrahms,,,"Apfelb\""aume",1992,,,#60,AAN,
1954,Lasseter,,,Toy Story 2,1999,,,#60,GG,
1955,Szabo,,,Sunshine,2000,,,#60,AAfor,
1956,Turturro,,,Mac,1992,,,Golden,Palm,
1957,J.Boyd,,,Eubie!,1985,,,Golden,Palm,
1958,Heer,,,The Other Eye,1985,,,Golden,Palm,
1959,Saurel,,,Joy et Joan,1985,,,Golden,Palm,
1960,J.Smith,,,Flaming Creatures,1985,,,Golden,Palm,
1961,Ichikawa,,,No Life King,1985,,,Golden,Palm,
1962,Vilsmaier,,,The Harmonists,1999,,,Golden,Palm,
1963,Bigelow,,,Strange Days,1996,,,Golden,Palm,
1964,K.Browning,,,The Gospel at Colonus,1985,,,Golden,Palm,
1965,K.Chen,,,Life on a String,1985,,,Golden,Palm,
1966,Zanussi,,,"Leben f\""ur Leben Maximilian Kolbe",1991,,,Golden,Palm,
1967,Antonio,,,Thirteen at Dinner,1985,,,Golden,Palm,
1968,Carax,,,Pola X,1999,,,Golden,Palm,
1969,Yellen,,,Chantilly Lace,1993,,,Golden,Palm,
1970,Portillo,,,Las Madres: The Mothers of the Plaza de Mayo,1985,,,Golden,AAN,
1971,Forcier,,,An Imaginary Tale,1985,,,Golden,AAN,
1972,Blanc,,,Zwei Fische auf dem Trockenen,1985,,,Golden,AAN,
1973,Dinner,,,Heaven Help Us,1985,,,0,H,
1974,Gisler,,,Die Blaue Stunde,1992,,,0,H,
1975,Picazo,,,Extramuros,1985,,,0,H,
1976,Koike,,,Town Alive,1985,,,0,H,
1977,Treut,,,My Father is Coming,1992,,,0,H,
1978,Tolkin,,,The Rapture,1985,,,0,H,
1979,Nichetti,,,Volare Volare,1991,,,0,H,
1980,Solum,,,Orion's Belt,1985,,,0,H,
1981,Gardos,,,The Phiadelphia Attraction,1985,,,0,H,
1982,Nilsson,,,On the Edge,1985,,,v,H,
1983,Schonemann,,,Locked-Up Time,1985,,,v,H,
1984,SigShore,,,Sudden Death,1985,,,**,CG,
1985,Amaral,,,The Hour of the Star,1985,,,**,CG,
1986,T.Holland,,,The Wizard,1989,,,**,CG,
1987,T.Burton,,,Sleepy Hollow,1999,,,#56,Fun,
1988,Tannen,,,Heroes,1985,,,0,H,
1989,Yanne,,,"Liberty, Equality, Sauerkraut",1985,,,0,H,
1990,Z.King,,,Wild Orchid 2: Two Shades of Blue,1992,,,0,H,
1991,A.Burns,,,Just Between Friends,1986,,,0,H,
1992,Cavalier,,,Therese,1986,,,0,H,
1993,Perkins,,,Psycho III,1986,,,0,H,
1994,Slesin,,,Directed by William Wyler,1986,,,0,H,
1995,Quay,,,Long way down (Look What the Cat drug In),1993,,,0,H,
1996,B.Gibson,,,The Juror,1986,,,0,H,
1997,B.Weber,,,Let's Get Lost,1988,,,0,H,
1998,Bluth,,,Anastasia,1997,,,*,H,
1999,F.dePalma,,,"Dracula, He Wrote",1986,,,*,H,
2000,G.Millar,,,Dreamchild,1986,,,*,H,
2001,Deutsch,,,The Odd Couple II,1998,,,***,CG,
2002,,,,Rent-a-Cop,1986,,,***,CG,
2003,Roth,,,Revenge of the Nerds II,1987,,,***,CG,
2004,? [deVille,,,Sweetheart,1992,,,***,CG,
2005,Donovan,,,Apartment Zero,1989,,,***,CG,
2006,Faiman,,,Dutch,1991,,,*,H,
2007,Leduc,,,Frida: Naturaleza Vida,1986,,,*,H,
2008,R.Harvey,,,Critters 4,1991,,,*,H,
2009,Mandel,,,F/X,1986,,,0,H,
2010,Masterson,,,The Trip to Bountiful,1986,,,0,H,
2011,Fricke,,,Baraka,1992,,,0,H,
2012,Spike~Lee,,,The Original Kings of Comedy,2000,,,#51,Fun,
2013,St.King,,,Maximum Overdrive,1986,,,#51,Fun,
2014,Toledo,,,Vera,1986,,,#51,Fun,
2015,Hark,,,Peking Opera Blues,1986,,,#51,Fun,
2016,Y.Yoshida,,,A Promise,1986,,,#51,Fun,
2017,UnYear86,,,Say Yes,1986,,,#51,Fun,
2018,A.Clark,,,"Rita, Sue and Bob Too",1987,,,#51,Fun,
2019,Pacino,,,Looking for Richard,1996,,,#51,Fun,
2020,A.Robbins,,,Batteries Not Included,1987,,,#51,Fun,
2021,Turner,,,Celia,1987,,,#51,Fun,
2022,B.Ellis,,,American Psycho,1989,,,#51,Fun,
2023,Bud.Smith,,,Johnny Be Good,1987,,,#51,Fun,
2024,Columbus,,,Harry Potter and the Sorcerer's Stone,2001,,,#94,Fun,
2025,Gormley,,,The Miracle of Love,1987,,,#94,Fun,
2026,Peploe,,,Rough Magic,1995,,,E+,VIP,
2027,Vrettakos,,,The Children of the Helidona,1987,,,E+,VIP,
2028,Leland,,,Wish You Were Here,1987,,,E+,VIP,
2029,Mamet,,,The Winslow Boy,1999,,,E+,VIP,
2030,Ardolino,,,Gypsy,1993,,,E+,VIP,
2031,Bergstein,,,Dirty Dancing,1987,,,E+,VIP,
2032,Chatiliez,,,Tatie Danielle,1990,,,E+,VIP,
2033,Wynorski,,,976-Evil,1992,,,E+,VIP,
2034,Hara,,,The Emperor's Naked Army Marches On,1987,,,E+,VIP,
2035,K.Yoshida,,,Twilight of the Cockroaches,1987,,,E+,VIP,
2036,Hallstrom,,,Chocolat,2000,,,E+,AAN,
2037,Papastathis,,,Theophilos,1987,,,E+,AAN,
2038,Valdez,,,Zoot Suit,1995,,,***,RE,
2039,Gornick,,,Creepshow 2,1987,,,***,RE,
2040,Rob,,,Murder Ordained,1987,,,***,RE,
2041,Risyaf,,,Naga Bonar,1987,,,***,RE,
2042,Rathnam,,,Nayakam,1987,,,***,RE,
2043,M.Wallace,,,A League of their Own,1987,,,***,RE,
2044,Corea,,,The Return of the Incredible Hulk,1988,,,***,RE,
2045,Mikhalkov,,,Urga,1992,,,***,RE,
2046,Mailer,,,Tough Guys Don't Dance,1987,,,***,RE,
2047,Glaser,,,The Running Man,1987,,,***,RE,
2048,Perelman,,,Archipielago,1992,,,***,RE,
2049,Rozema,,,Mansfield Park,1999,,,***+,RE,
2050,R.Stone,,,Radio Bikini,1987,,,***+,RE,
2051,Townsend,,,Hollywood Shuffle,1987,,,#71,Fun,
2052,Getin,,,Berlin in Berlin,1993,,,#71,Fun,
2053,Nunez,,,Ulee's Gold,1997,,,#71,Fun,
2054,Salva,,,Powder,1995,,,#71,Fun,
2055,Kovacs,,,Cry and Cry Again,1987,,,#71,Fun,
2056,UnYear87,,,Project X,1987,,,#71,Fun,
2057,Birkin,,,The Cement Garden,1994,,,#71,Fun,
2058,A.Davis,,,A Perfect Murder,1998,,,#71,AAN,
2059,A.Holland,,,Washington Square,1997,,,#71,AAN,
2060,Holleb,,,Candystripe Nurses,1988,,,#71,AAN,
2061,Kam,,,The Big Heat,1988,,,#71,AAN,
2062,Arcady,,,Pour Sacha,1988,,,#71,AAN,
2063,August,,,Les Miserables,1998,,,Golden,Palm,
2064,Ferren,,,Funny,1988,,,Golden,Palm,
2065,Silberling,,,City of Angels,1998,,,Golden,Palm,
2066,Zincone,,,Emmanuelle 6,1988,,,Golden,Palm,
2067,Bucksey,,,Curiosity Kills,1990,,,Golden,Palm,
2068,Baxley,,,Action Jackson,1988,,,Margulies: bad movies we love,VIP,
2069,Ch.Crowe,,,Whispers in the Dark,1992,,,Margulies: bad movies we love,VIP,
2070,Edzard,,,As You like It,1992,,,****,RE,
2071,Denis,,,Trouble Every Day,2002,,,****,RE,
2072,David~Green,,,Buster,1988,,,****,RE,
2073,D.Huston,,,Becoming Colette,1992,,,****,RE,
2074,D.deVito,,,Hoffa,1992,,,#88,Fun,
2075,Ayca,,,Goguktu Ve Yagmur Ciseliyorau,1988,,,#88,Fun,
2076,Axelrod,,,Babette's Feast,1988,,,#88,AAfor,
2077,Araki,,,The Living End,1992,,,#88,AAfor,
2078,Korras,,,Deserter,1988,,,#88,AAfor,
2079,Maddin,,,Twilight of the Ice Nymphs,1998,,,#88,AAfor,
2080,Robert,,,Casual Sex,1988,,,#88,AAfor,
2081,vanSant,,,Psycho,1998,,,#88,AANdir,
2082,Bouzagio,,,Fictitious Marriage,1988,,,#88,AANdir,
2083,Duparc,,,Bal Poussi\`ere,1988,,,#88,AANdir,
2084,H.Winkler,,,Cop and a Half,1993,,,#88,AANdir,
2085,H.Wise,,,Reunion at Fairborough,1988,,,#88,AANdir,
2086,Caros,,,Act of Piracy,1988,,,#88,AANdir,
2087,Cornell,,,Crocodile Dundee II,1988,,,#88,AANdir,
2088,Greyson,,,Zero Patience,1994,,,#88,AANdir,
2089,Milonaka,,,Tiffany,1988,,,#88,AANdir,
2090,McTiernan,,,The Thomas Crown Affair,1999,,,#88,AANdir,
2091,Hermosillo,,,The Summer of Miss Forbes,1988,,,#88,AANdir,
2092,Bowen,,,The Wizards of Loneliness,1988,,,#88,AANdir,
2093,Otomo,,,Akira,1988,,,#88,AANdir,
2094,K.S.Ruben,,,Poison Ivy,1992,,,#88,AANdir,
2095,vonTrier,,,Dancer in the Dark,1999,,,gold,Palm,
2096,Figgis,,,The Loss of Sexual Innocence,1999,,,gold,AANdir,
2097,M.Greenwald,,,The Ballad of Little Jo,1993,,,gold,AANdir,
2098,Khan,,,Dreams of Hind and Camilla,1988,,,gold,AANdir,
2099,Meszaros,,,Diary for My Loves,1988,,,gold,AANdir,
2100,OConnor,,,Sweet November,2001,,,gold,AANdir,
2101,P.Thomas,,,"Les maris, les femmes, les amants",1988,,,gold,AANdir,
2102,Morton,,,Super Mario Bros.,1993,,,***,RE,
2103,Nougmanov,,,Diki Vostok,1993,,,***,RE,
2104,Shelton,,,Tin Cup,1996,,,***+,RE,
2105,Locke,,,Impulse,1990,,,***+,RE,
2106,Sheppard,,,Silent Tongue,1994,,,***+,RE,
2107,Fucci,,,Don't Call Me Frankie,1991,,,***+,RE,
2108,Schlamme,,,Kingfish: A Story of Huey P. Long,1995,,,+-,SE,
2109,V.Ward,,,What Dreams May Come,1998,,,boring,VIP,
2110,Antel,,,"Johann Strauss, The King without a Crown",1988,,,boring,VIP,
2111,Seltzer,,,Punchline,1988,,,boring,VIP,
2112,Takita,,,The Yen Family,1988,,,boring,VIP,
2113,Unknown18,,,Out for Justice,1991,,,boring,VIP,
2114,Unknown48,,,"Vice Academy, part 2",1990,,,boring,VIP,
2115,Unknown54,,,God's Army,1995,,,boring,VIP,
2116,Unknown3,,,Entertaining Angels: The Dorothy Day Story,1996,,,boring,VIP,
2117,UnYear88,,,The Jazz Singer,1990,,,boring,VIP,
2118,Villaronga,,,In Glass,1989,,,boring,VIP,
2119,MacLean,,,Jesus' Son,2000,,,Tampere: GP delecxt,VIP,
2120,Mastroianni,,,The Supernaturals,1989,,,Tampere: GP delecxt,VIP,
2121,Ravett,,,Everything's for you,1989,,,Tampere: GP delecxt,VIP,
2122,Rogoschkin,,,The Guard,1989,,,Tampere: GP delecxt,VIP,
2123,Fishman,,,"Car 54, Were Are You",1994,,,Tampere: GP delecxt,VIP,
2124,Hoskins,,,Raggedy Rawney,1989,,,Tampere: GP delecxt,VIP,
2125,Nuytten,,,Camille Claudel,1989,,,Tampere: GP delecxt,FAA,
2126,Bob~Balaban,,,The Last Good Time,1994,,,Tampere: GP delecxt,FAA,
2127,B.Robinson,,,Jennifer 8,1992,,,Tampere: GP delecxt,FAA,
2128,Breillat,,,Romance,1999,,,***+,RE,
2129,Ch.Guest,,,Almost Heroes,1998,,,#79,Fun,
2130,Zidi,,,Asterix and Obelisk,1998,,,#79,Fun,
2131,Arcand,,,Jesus of Montreal,1989,,,#79,Fun,
2132,Little,,,Free Willy 2,1995,,,#79,Fun,
2133,ORourke,,,The Good Woman of Bangkok,1991,,,#79,Fun,
2134,Soavi,,,La Chiesa,1989,,,#79,Fun,
2135,D.Jones,,,The Trial,1993,,,#79,Fun,
2136,Djarot,,,Woman of Courage,1989,,,#79,Fun,
2137,Kusturica,,,Underground,1989,,,#79,Fun,
2138,E.Murphy,,,Harlem Nights,1989,,,#79,Fun,
2139,Zwick,,,Siege,1998,,,#79,Fun,
2140,Amurri,,,Monkey Trouble,1994,,,#79,Fun,
2141,Teglasy,,,"Never, Nowhere, To No-one",1989,,,#79,Fun,
2142,Corbiau,,,The Music Teacher,1989,,,#79,Fun,
2143,Goldberg,,,Dad,1989,,,#79,Fun,
2144,Greengrass,,,The Bourne Supremacy,2004,,,#79,Fun,
2145,Tornatore,,,Star Maker,1996,,,foreign,BFA,
2146,Carow,,,Coming Out,1989,,,foreign,BFA,
2147,Brode,,,Let It Be,1989,,,foreign,BFA,
2148,Julien,,,Young Soul Rebels,1990,,,Int.Critics,Palm,
2149,Tozum,,,Ikili Oyunlar,1989,,,Int.Critics,Palm,
2150,Hendrie,,,Work Experience,1989,,,Int.Critics,AA,
2151,Johnston,,,October Sky,1999,,,Int.Critics,AA,
2152,Maldonado,,,Hay Algo Alla Afuera,1989,,,Int.Critics,AA,
2153,Sheridan,,,The Boxer,1998,,,Int.Critics,AANdir,
2154,Branagh,,,Love's Labor Lost,1999,,,Int.Critics,AAdir,
2155,Shaknazarov,,,Zero City,1989,,,Int.Critics,AAdir,
2156,Puenzo,,,Old Gringo,1989,,,Int.Critics,AAdir,
2157,Nair,,,"Kama Sutra, A Tale of Love",1997,,,Golden,Palm,
2158,CatonJones,,,The Jackal,1997,,,Golden,Palm,
2159,Gondry,,,Human Nature,2001,,,Golden,Palm,
2160,Belikov,,,Raspad,1989,,,Golden,Palm,
2161,Lambert,,,Pet Sematary II,1996,,,Golden,Palm,
2162,M.Lehman,,,My Giant,1998,,,#72,Fun,
2163,Uno,,,The Wash,1989,,,#72,Fun,
2164,P.A.Robinson,,,Sneakers,1992,,,#72,AAN,
2165,Noyce,,,The Bone Collector,1999,,,***,RE,
2166,Patzak,,,Frau Berta Garlan,1989,,,***,RE,
2167,Timars,,,Eh' die Fledermaus ihren Flug Beendet,1989,,,***,RE,
2168,Vince,,,Fear,1989,,,***,RE,
2169,Haines,,,Wrestling Ernest Hemingway,1993,,,***,RE,
2170,Menendez,,,Stand and Deliver,1989,,,***,RE,
2171,Bierman,,,Vampire's Kiss,1989,,,***,RE,
2172,Jean,,,La Lectrice,1989,,,***,RE,
2173,Radler,,,Best of the Best,1989,,,***,RE,
2174,Tsukamoto,,,"Tetsuo, the Iron Man",1989,,,***,RE,
2175,Kloves,,,Moonlight and Valentino,1995,,,***,RE,
2176,Soderbergh,,,Solarisn,2002,,,Golden,Palm,
2177,Bigat,,,Star Trap,1989,,,Golden,Palm,
2178,Haynes,,,Safe,1995,,,Golden,Palm,
2179,Solondz,,,Happiness,1998,,,Golden,Palm,
2180,Busnell,,,The Four Deuces,1989,,,Golden,Palm,
2181,Shatner,,,Star Trek V: The Final Frontier,1989,,,Golden,Palm,
2182,UnYear89,,,Legal Eagles,1989,,,Golden,Palm,
2183,Aristarain,,,A Place in the World,1994,,,Golden,Palm,
2184,Cuaron,,,Great Expectations,1998,,,Golden,Palm,
2185,Gopalakrishnan,,,Eau/Ganga,1990,,,Golden,Palm,
2186,Neckerling,,,Look Who's Talking,1990,,,Golden,Palm,
2187,Moyle,,,New Waterford Girl,2000,,,Golden,Palm,
2188,A.Metzger,,,Back to School,1990,,,Golden,Palm,
2189,Peschke,,,Zeit der Rache,1990,,,Golden,Palm,
2190,Palekar,,,Let's Get Romantic,1990,,,Golden,Palm,
2191,Sopsits,,,The Shooting Gallery,1990,,,Golden,Palm,
2192,Reinert,,,For All Mankind,1990,,,Golden,Palm,
2193,Sharma,,,The Chosen One: Shandou,1991,,,Golden,Palm,
2194,Bozetto,,,Allegro Non Troppo,1990,,,Golden,Palm,
2195,Jacquot,,,The School of Flesh,1999,,,Golden,Palm,
2196,Monger,,,Waiting for the Light,1990,,,Golden,Palm,
2197,Schlingensief,,,The German Chainsaw Massacre,1990,,,Golden,Palm,
2198,Workman,,,Superstar: The Life and Times of Andy Warhol,1990,,,Golden,Palm,
2199,Chasnoff,,,"Deadly Deception: General Elecric, Nuclear Wepons and Our Environment",1990,,,Golden,AA,
2200,Dan.Boyd,,,Paradise Park,1992,,,Golden,AA,
2201,Estevez,,,Men at Work,1990,,,Golden,AA,
2202,Fairfax,,,Spymaker,1990,,,Golden,AA,
2203,Fokkema,,,Kracht,1990,,,Gouden Kalf,VIP,
2204,F.Marshall,,,Sixth Sense,1999,,,Gouden Kalf,AAN,
2205,Orona,,,Bikini Carwash Company 2,1990,,,Gouden Kalf,AAN,
2206,Armitage,,,Grosse Point Blank,1997,,,Gouden Kalf,AAN,
2207,Sluizer,,,The Vanishing,1993,,,Gouden Kalf,AAN,
2208,Hartley,,,Henry Fool,1998,,,Gouden Kalf,AAN,
2209,Friedman,,,Quick Change,1990,,,Gouden Kalf,AAN,
2210,Perello,,,"Howling VI, the Freaks",1990,,,Gouden Kalf,AAN,
2211,Dahl,,,Rounders,1998,,,Prix du festival policier a Cognac,VIP,
2212,Else,,,The Day after Trinity: J. Oppenheimer and the Atomic Bomb,1990,,,MacArthur Prize,VIP,
2213,J.Harrison,,,Tales from the Darkside- The Movie,1990,,,MacArthur Prize,VIP,
2214,Enyedi,,,My Twentieth Century,1990,,,MacArthur Prize,VIP,
2215,McNaughton,,,Mad Dog and Glory,1993,,,MacArthur Prize,VIP,
2216,J.Robinson,,,Kid,1990,,,MacArthur Prize,VIP,
2217,Shanley,,,Joe Versus the Volcano,1990,,,MacArthur Prize,VIP,
2218,Florentine,,,Desert Kickboxer,1991,,,MacArthur Prize,VIP,
2219,dAmato,,,Peepshow,1990,,,MacArthur Prize,VIP,
2220,Doillon,,,Ponette,1996,,,MacArthur Prize,VIP,
2221,J.Collier,,,China Cry,1990,,,MacArthur Prize,VIP,
2222,J.Gibbons,,,The Genius,1992,,,MacArthur Prize,VIP,
2223,Mentges,,,Of Flesh and Blood,1990,,,MacArthur Prize,VIP,
2224,Lauzon,,,Leolo,1992,,,MacArthur Prize,VIP,
2225,Zeilinger,,,Little Sister,1990,,,MacArthur Prize,VIP,
2226,Lynn,,,Trial and Error,1997,,,MacArthur Prize,VIP,
2227,Nickman,,,Third Stone From the Sun,1990,,,MacArthur Prize,VIP,
2228,Amiel,,,Entrapment,1999,,,1,SE,
2229,Benoit,,,Comment faire l'amour avec un negre sans se fatigue,1990,,,1,SE,
2230,J.Zucker,,,Posse West,1995,,,1,SE,
2231,Dardenne,,,Rosetta,1999,,,1,SE,
2232,Kaul,,,The Cloud Door,1994,,,1,SE,
2233,Brandauer,,,Marleneken,1990,,,Bayrischer Filmpreis 1990,VIP,
2234,Arthur,,,Shadow of a Doubt,1991,,,Bayrischer Filmpreis 1990,VIP,
2235,Kostner,,,The Postman,1997,,,Bayrischer Filmpreis 1990,AAdir,
2236,Hirokazu,,,After Life,1999,,,Bayrischer Filmpreis 1990,AAdir,
2237,Rosenfeld,,,20 Bucks,1993,,,Bayrischer Filmpreis 1990,AAdir,
2238,Hassani,,,Silk Stockings,1990,,,Bayrischer Filmpreis 1990,AAdir,
2239,Yansen,,,Misplaced,1990,,,Bayrischer Filmpreis 1990,AAdir,
2240,Mandoki,,,Angel Eyes,2001,,,Bayrischer Filmpreis 1990,AAdir,
2241,Dayton,,,Dream Machine,1990,,,Bayrischer Filmpreis 1990,AAdir,
2242,L.Baer,,,Force of Circumstance,1990,,,Bayrischer Filmpreis 1990,AAdir,
2243,M.Jackson,,,Volcano,1997,,,Bayrischer Filmpreis 1990,AAdir,
2244,M.Moore,,,Roger and Me,1990,,,#97,Fun,
2245,M.Pereira,,,La Ultima Siembra,1990,,,#97,Fun,
2246,Shisgal,,,Luv,1990,,,#97,Fun,
2247,M.Smith,,,Bean,1997,,,#97,Fun,
2248,Spinosa,,,La Parenthese Enchantee,2000,,,#97,Fun,
2249,M.Verhoeven,,,"Das Schrecklische M\""adchen",1990,,,#97,Fun,
2250,vonTrotta,,,The Return,1990,,,#97,Fun,
2251,Yanagimachi,,,"Ai Ni Tsuite, Tokyo",1992,,,#97,Fun,
2252,Gaup,,,The Pathfinder,1990,,,#97,Fun,
2253,Menkes,,,Queen of Diamonds,1990,,,#97,Fun,
2254,Rene,,,Prelude to a Kiss,1992,,,#97,Fun,
2255,Guare,,,Six Degrees of Seperation,1990,,,#97,Fun,
2256,P.Collins,,,You Can't Do That! Hard Day's Night,1990,,,#97,Fun,
2257,Assayas,,,Destinees Sentimentales,1999,,,#97,Fun,
2258,P.Marshall,,,The Preacher's Wife,1996,,,#54,Fun,
2259,Joanou,,,Final Analysis,1992,,,#54,Fun,
2260,Setbon,,,Mr.~Frost,1990,,,#54,Fun,
2261,Leconte,,,Girl on the Bridge,2000,,,#54,Fun,
2262,RobertsonPearce,,,Merret Oppenheim,1990,,,#54,Fun,
2263,Avati,,,A Story of Boys and Girls,1990,,,#54,Fun,
2264,Lungin,,,The Wedding,1999,,,Cast,Palm,
2265,Harlin,,,Cliffhanger,1993,,,Cast,Palm,
